2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:37:09,951 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,949 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,950 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:38:52,950 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,135 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:40:19,136 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - ERROR - Configuration error: Configuration validation failed:
  - LLM_API_KEY (Gemini) required (get from https://aistudio.google.com/apikey)
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,786 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,794 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:36:51,944 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:43:00,221 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:43:06,895 - llm_integration - INFO - Initialized Gemini: gemini-2.0-flash-exp
2025-10-07 22:43:22,346 - __main__ - INFO - 
============================================================
2025-10-07 22:43:22,347 - __main__ - INFO - Processing category: Anticipatory Bail
2025-10-07 22:43:22,347 - __main__ - INFO - ============================================================
2025-10-07 22:43:22,349 - pdf_ingester - INFO - Found 50 PDF files in C:\\Me\\Main Bail Cases Folder\anticipatory bail
2025-10-07 22:55:22,887 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,888 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:22,900 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:22,901 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:22,918 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,918 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:22,923 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:22,924 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:22,931 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,932 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:22,944 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:22,945 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:22,952 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,953 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:22,957 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:22,958 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:22,975 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,976 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:22,979 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:22,980 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:22,997 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:22,997 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,010 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,011 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,020 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,021 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,034 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,035 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,052 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,052 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,057 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,058 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,064 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,065 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,077 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,078 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,095 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,096 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,108 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,109 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,115 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,116 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,119 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,120 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,136 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,137 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,151 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,152 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,158 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,159 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,163 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,163 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,171 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,172 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,185 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,186 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,203 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,203 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,216 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,217 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,232 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,232 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,236 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,237 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,253 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,254 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,266 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,267 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,284 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,285 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,297 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,298 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,313 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,314 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,327 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,328 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,342 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,343 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,355 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,356 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,373 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,374 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,379 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,380 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,389 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,390 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,395 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,396 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,405 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,406 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,411 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,412 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,430 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,430 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,444 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,445 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,461 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,462 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,475 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,476 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,482 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,483 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,487 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,488 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,494 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,495 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,507 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,508 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,528 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,528 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,542 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,543 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,558 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,558 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,562 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,562 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,569 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,570 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,582 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,583 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,590 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,590 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,594 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,595 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,602 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,603 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,616 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,617 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,633 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,634 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,647 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,648 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,663 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,663 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,676 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,677 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,683 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,684 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,688 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,689 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,695 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,697 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,700 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,701 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,717 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,717 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,730 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,730 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,746 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,747 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,750 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,751 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,766 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,767 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,771 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,771 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,779 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,779 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,786 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,787 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,794 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,794 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,798 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,799 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,814 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,814 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,828 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,829 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,845 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,846 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,858 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,859 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,875 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,876 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,889 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,890 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,896 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,897 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,909 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,910 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,924 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,925 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,938 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,939 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,954 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,954 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,958 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,958 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,974 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,975 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:23,979 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:23,980 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:23,996 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:23,997 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,011 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,011 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,019 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,019 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,024 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,025 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,041 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,042 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,045 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,045 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,052 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,052 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,056 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,057 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,071 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,072 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,076 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,076 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,093 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,093 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
